NOMBRE,FECHA NACIMIENTO,PIERNA,LUGAR NACIMIENTO,POSICIÓN,MINUTOS JUGADOS,PARTIDOS JUGADOS,LIGA,EQUIPO,OPONENTES SUPERADOS POR 90,BALONES ATRAPADOS,PARADAS REALIZADAS,TIROS SALVADOS,OPONENTES SUPERADOS POR PARADA,TOTAL TIROS ENFRENTADOS,VALOR AÑADIDO PARADAS,SAQUES PUERTA EXITOSOS,OPONENTES SUPERADOS POR SAQUE,OPORTUNIDADES NEUTRALIZADAS,TOQUES DEFENSIVOS ÁREA PROPIA,DUELOS TERRESTRES GANADOS,DUELOS TERRESTRES PERDIDOS,DUELOS AÉREOS GANADOS,DUELOS AÉREOS PERDIDOS,INTERCEPCIONES,BLOQUEOS,RECUPERACIONES BALONES SUELTOS,DESPEJES CABEZA,TOQUES DEFENSIVOS PRIMER TERCIO,RECUPERACIONES PRIMER TERCIO,NÚMERO PRESIONES,TOQUES DEFENSIVOS SIN POSESIÓN,TOQUES TRANSICIÓN DEFENSIVA,RECUPERACIONES SIN POSESIÓN,RECUPERACIONES TRANSICIÓN DEFENSIVA,RECUPERACIONES EN ÚLTIMO TERCIO,VALOR AÑADIDO BLOQUEOS,RECUPERACIONES COMO CENTRAL,RECUPERACIONES COMO LATERAL DERECHO,RECUPERACIONES COMO LATERAL IZQUIERDO,VALOR INTERCEPCIONES EQUIPO,PASES DESDE PRIMER TERCIO,TOQUES DEFENSIVOS EN DUELOS,DUELOS DEFENSIVOS GANADOS,TOQUES DEFENSIVOS CARRIL CENTRAL,OPONENTES SUPERADOS/90,DEFENSORES SUPERADOS POR 90,OPONENTES SUPERADOS POR REGATE,REGATES EXITOSOS,OPONENTES SUPERADOS AL RECIBIR,NÚMERO OPONENTES SUPERADOS AL RECIBIR,TOQUES EN ÚLTIMO TERCIO,TOQUES OFENSIVOS ÁREA RIVAL,TOQUES EN POSESIÓN,TOQUES TRANSICIÓN OFENSIVA,DISPONIBILIDAD EN ÁREA,TOQUES PROTEGIENDO BALÓN,OPONENTES SUPERADOS EN POSESIÓN POR 90,OPONENTES SUPERADOS CONTRAATAQUE POR 90,DISTANCIA REGATE HACIA PORTERÍA,DISTANCIA CONDUCCIÓN HACIA PORTERÍA,TOTAL OPONENTES SUPERADOS,OPONENTES SUPERADOS PASE BAJO,OPONENTES SUPERADOS PASE DIAGONAL,OPONENTES SUPERADOS PASE ELEVADO,OPONENTES SUPERADOS PASE AÉREO CORTO,OPONENTES SUPERADOS DESDE TERCIO MEDIO,OPONENTES SUPERADOS HACIA ÚLTIMO TERCIO,TIROS A PORTERÍA,TIROS FUERA,TIROS BLOQUEADOS,TIROS EXITOSOS,TIROS LARGA DISTANCIA,TIROS MEDIA DISTANCIA,TIROS CORTA DISTANCIA,REMATES CABEZA,TIROS UNO CONTRA UNO,PENALTIS TIRADOS,TIROS LIBRES DIRECTOS,TIROS DENTRO ÁREA,TIROS DESDE ÚLTIMO TERCIO,XG POR TIROS,XG TIROS LEJANOS,XG TIROS MEDIA DISTANCIA,XG TIROS CERCANOS,XG REMATES CABEZA,XG PENALTIS,GOLES POR 90,GOLES TIRO LARGA DISTANCIA,GOLES TIRO MEDIA DISTANCIA,GOLES TIRO CORTA DISTANCIA,GOLES CABEZA,GOLES UNO CONTRA UNO,GOLES PENALTI,GOLES TIRO LIBRE,GOLES PUERTA VACÍA,GOLES DENTRO ÁREA,GOLES DESDE ÚLTIMO TERCIO,GOLES DESDE CARRIL CENTRAL,GOLES EN POSESIÓN POR 90,GOLES CONTRAATAQUE POR 90,GOLES JUGADA PARADA POR 90,PASES EXITOSOS POR 90,PASES FALLIDOS,PASES RASOS EXITOSOS,PASES DIAGONALES EXITOSOS,PASES ELEVADOS EXITOSOS,PASES AÉREOS CORTOS EXITOSOS,CENTROS ALTOS EXITOSOS,CENTROS RASOS EXITOSOS,CÓRNERS EXITOSOS,TIROS LIBRES EXITOSOS,PASES DESDE PRIMER TERCIO.1,PASES DESDE TERCIO MEDIO,PASES DESDE ÚLTIMO TERCIO,PASES EXITOSOS HACIA ÚLTIMO TERCIO,PASES EXITOSOS HACIA ÁREA RIVAL,PASES EXITOSOS A MEDIAPUNTA,PASES EXITOSOS A MEDIOCENTRO,PASES EXITOSOS A BANDA DERECHA,PASES EXITOSOS A BANDA IZQUIERDA,PASES EXITOSOS A PIVOTE,PASES DESDE CARRIL CENTRAL,PASES HACIA CARRIL CENTRAL,PASES DESDE BANDA DERECHA,PASES HACIA BANDA DERECHA,PASES DESDE BANDA IZQUIERDA,PASES HACIA BANDA IZQUIERDA,PASES EN FASE POSESIÓN,PASES EN TRANSICIÓN OFENSIVA,PASES EN JUGADAS BALÓN PARADO,PASES EXITOSOS HACIA ÁREA,PASES EXITOSOS HACIA PRIMER TERCIO,PASES EXITOSOS HACIA TERCIO MEDIO,PASES DESDE LATERAL DERECHO POR 90,PASES DESDE DEFENSA CENTRAL POR 90,PASES DESDE LATERAL IZQUIERDO POR 90,ASISTENCIAS POR 90,ASISTENCIAS PASE RASO,ASISTENCIAS PASE DIAGONAL,ASISTENCIAS PASE ELEVADO,ASISTENCIAS PASE AÉREO CORTO,ASISTENCIAS CENTRO RASO,ASISTENCIAS CENTRO ALTO,ASISTENCIAS DESDE MEDIAPUNTA,ASISTENCIAS DESDE MEDIOCENTRO,ASISTENCIAS DESDE BANDA DERECHA,ASISTENCIAS DESDE BANDA IZQUIERDA,ASISTENCIAS DESDE ÚLTIMO TERCIO,ASISTENCIAS DESDE CARRIL CENTRAL,ASISTENCIAS DESDE BANDA DERECHA/90,ASISTENCIAS DESDE BANDA IZQUIERDA/90,XG CREADA CON PASES,OPONENTES SUPERADOS DESDE MEDIAPUNTA,OPONENTES SUPERADOS DESDE MEDIOCENTRO,OPONENTES SUPERADOS DESDE BANDA DERECHA,OPONENTES SUPERADOS DESDE BANDA IZQUIERDA,OPONENTES SUPERADOS HACIA MEDIAPUNTA,ASISTENCIAS POR CÓRNER,ASISTENCIAS CONTRAATAQUE,ASISTENCIAS EN POSESIÓN,ASISTENCIAS JUGADAS BALÓN PARADO,XG POST TIRO,XG DENTRO ÁREA,XG DESDE ÚLTIMO TERCIO,XG DESDE CARRIL CENTRAL,XG EN POSESIÓN,XG EN CONTRAATAQUE,XG EN JUGADAS BALÓN PARADO,CENTROCAMPISTAS SUPERADOS POR 90,DEFENSAS SUPERADOS PASE RASO,DEFENSAS SUPERADOS PASE DIAGONAL,DEFENSAS SUPERADOS PASE ELEVADO,DEFENSAS SUPERADOS REGATE,OPONENTES SUPERADOS EN POSESIÓN,OPONENTES SUPERADOS EN CONTRAATAQUE,NÚMERO JUGADAS NEUTRAS,NÚMERO JUGADAS REVERSIBLES,NÚMERO PÉRDIDAS,PÉRDIDAS CRÍTICAS POR 90,OPONENTES GANADOS RIVAL TRAS PÉRDIDA,COMPAÑEROS DESPOSICIONADOS TRAS PÉRDIDA,COMPAÑEROS BENEFICIADOS TRAS RECUPERACIÓN,OPONENTES ANULADOS TRAS RECUPERACIÓN,OPONENTES SUPERADOS JUGADAS BALÓN PARADO
SOULEYMAN DOUMBIA,1996-09-24,IZQUIERDA,PARIS,LATERAL IZQUIERDO,144,1.1994,JUPILER PRO LEAGUE,STANDARD LIEJA,55.188393,0,0,0,0.0,0,0,0,0.0,0,0,0,2.501208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.838566,0,0,4.168679,0,4.75171,0,5.836151,13.173026,9.171094,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,19.089216,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.033299,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,31.681961,21.677132,0,0,0.0,0,0,0,0,0,0,11.672301,0,0,0,0,0,0.0,5.002415,8.337358,3.334943,0,0,0.833736,25.012075,0,10.838566,13.339773,0,0,12.506038,10.00483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.678263,0,0,0.0,0,0,0,31.681961,8.337358,28.347017,0,33.05763,28.16976,40.13354,16.674717,0
HENRY LAWRENCE,2001-09-21,DERECHA,LONDON,LATERAL IZQUIERDO,200,3.4183,JUPILER PRO LEAGUE,STANDARD LIEJA,30.16113,0,0,0,0.0,0,0,0,0.0,0,0,0,1.755275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.680735,0,0,2.340367,0,1.772828,0,4.97328,3.744587,3.218005,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2.16484,0,14.773275,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.006855,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,21.648397,9.654015,0,0,0.292546,0,0,0,0,0,0,12.579473,0,0,0,0,0,0.292546,1.755275,3.803097,1.170184,0,0,1.170184,17.260208,0,10.239106,6.143464,0,0,6.43601,10.824199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.702381,0,0,0.117018,0,0,0,21.35585,5.265826,14.042203,0,10.117362,8.208368,20.900064,9.919645,0
IBE HAUTEKIET,2002-04-13,DERECHA,KORTRIJK,LATERAL IZQUIERDO,4,0.0345,JUPILER PRO LEAGUE,STANDARD LIEJA,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,29.022251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
ALEXANDRO CALUT,2003-04-22,IZQUIERDA,CHARLEROI,LATERAL IZQUIERDO,39,0.3232,JUPILER PRO LEAGUE,STANDARD LIEJA,2.47526,0,0,0,0.0,0,0,0,0.0,0,0,0,3.094075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3.094075,0,0.928223,0,0.0,8.663409,6.18815,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2.47526,0,2.47526,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,9.282225,9.282225,0,0,0.0,0,0,0,0,0,0,6.18815,0,0,0,0,0,0.0,0.0,3.094075,3.094075,0,0,0.0,6.18815,0,0.0,9.282225,0,0,0.0,6.18815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928223,0,0,0.928223,0,0,0,15.470375,9.282225,9.282225,0,22.014343,6.800776,6.18815,12.3763,0
LÉANDRE KUAVITA,2004-05-31,IZQUIERDA,SIN DATOS,LATERAL IZQUIERDO,7,0.0563,JUPILER PRO LEAGUE,STANDARD LIEJA,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17.748512,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,17.748512,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,17.748512,0,42.59643,0.0,49.695835,42.59643,0
VIKTOR DJUKANOVIC,2004-01-29,DERECHA,NIKŠIĆ,LATERAL IZQUIERDO,35,0.2914,JUPILER PRO LEAGUE,STANDARD LIEJA,38.4414,0,0,0,0.0,0,0,0,0.0,0,0,0,3.432268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.864535,0,0,0.0,0,2.745814,0,3.432268,20.260675,20.593605,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,26.428461,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,41.18721,3.432268,0,0,0.0,0,0,0,0,0,0,13.729071,0,0,0,0,0,0.0,0.0,10.296803,0.0,0,0,3.432268,24.025873,0,24.025873,10.296803,0,0,3.432268,17.161339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.39878,0,0,0.0,0,0,0,54.916283,17.161339,13.729071,0,20.753206,5.15355,0.0,0.0,0
ILAY CAMARA,2003-01-18,DERECHA,BONHEIDEN,LATERAL IZQUIERDO,1232,20.6314,JUPILER PRO LEAGUE,STANDARD LIEJA,40.11656,0,0,0,0.0,0,0,0,0.0,0,0,0,3.538294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.846978,0,0,2.520428,0,7.691824,0,4.701569,24.157776,14.831753,0,0,0,0,0,0,0,0,0,4.554834,0,0,0.145409,6.417398,0,14.909109,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.089665,0,0,0.02531,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,30.826778,14.153175,0,0,1.987261,0,0,0,0,0,0,14.250115,0,0,0,0,0,0.387758,2.568898,4.750038,1.454093,0,0,1.551033,22.393038,0,10.227123,9.742426,0,0,5.961783,12.505203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22268,0,0,2.137517,0,0,0,23.217024,14.153175,21.811401,0,35.006886,13.683784,18.363262,18.088001,0
ALLAHYAR SAYYADMANESH,2001-06-29,DERECHA,"AMOL, MAZANDARAN",LATERAL IZQUIERDO,60,0.5013,JUPILER PRO LEAGUE,KVC WESTERLO,16.95509,0,0,0,0.0,0,0,0,0.0,0,0,0,11.968298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.989433,0,0,1.994716,0,8.377809,0,3.989433,34.109646,23.936596,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,1.994716,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.495632,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,27.92603,15.95773,0,0,0.0,0,0,0,0,0,0,7.978865,0,0,0,0,0,3.989433,0.0,3.989433,0.0,0,0,13.963015,9.973581,0,13.963015,3.989433,0,0,3.989433,15.95773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.385734,0,0,0.0,0,0,0,25.931313,15.95773,37.89961,0,52.277523,22.789629,14.7609,14.375919,0
GRIFFIN YOW,2002-09-25,DERECHA,"CLIFTON, VIRGINIA",LATERAL IZQUIERDO,15,0.1229,JUPILER PRO LEAGUE,KVC WESTERLO,42.322918,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.139023,0,0,8.139023,0,9.766828,0,8.139023,35.811703,24.417068,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.752325,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,48.834137,16.278046,0,0,8.139023,0,0,0,0,0,0,8.139023,0,0,0,0,0,16.278046,0.0,0.0,16.278046,0,0,16.278046,16.278046,0,24.417068,8.139023,0,0,0.0,8.139023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.650241,0,0,0.0,0,0,0,40.695114,48.834137,40.695114,0,71.11878,2.952024,1.465024,36.625603,0
TUUR ROMMENS,2003-03-26,IZQUIERDA,TURNHOUT,LATERAL IZQUIERDO,1319,22.0753,JUPILER PRO LEAGUE,KVC WESTERLO,49.49846,0,0,0,0.0,0,0,0,0.0,0,0,0,2.627373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.976129,0,0,3.442765,0,5.243603,0,6.84023,20.091116,13.046267,0,0,0,0,0,0,0,0,0,2.34018,0,0,0.072479,4.072428,0,23.854967,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.095596,0,0,0.014116,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,38.731102,16.126635,0,0,1.268387,0,0,0,0,0,0,19.614698,0,0,0,0,0,0.407696,8.561612,3.94106,1.585484,0,0,0.95129,30.078892,0,15.311243,10.147096,0,0,5.707742,17.349722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1213,0,0,0.810862,0,0,0,33.793453,9.195806,22.921566,0,30.971825,14.912257,28.798729,21.525478,0
JORDAN BOS,2002-10-29,IZQUIERDA,MELBOURNE,LATERAL IZQUIERDO,165,2.7365,JUPILER PRO LEAGUE,KVC WESTERLO,42.902576,0,0,0,0.0,0,0,0,0.0,0,0,0,3.288906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.308681,0,0,4.385209,0,6.285466,0,5.481511,14.580819,9.866719,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,7.125964,0,15.713664,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.144642,0,0,0.045193,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,30.331026,12.059323,0,0,1.461736,0,0,0,0,0,0,12.790192,0,0,0,0,0,0.365434,4.750643,4.019774,1.461736,0,0,2.192604,19.733438,0,14.617362,6.577813,0,0,7.674115,10.232153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.172106,0,0,0.548151,0,0,0,31.427328,7.308681,21.926043,0,26.20142,15.606154,25.929373,20.649582,0
JOSIMAR ALCÓCER,2004-07-07,DERECHA,SAN JOSÉ,LATERAL IZQUIERDO,134,2.2361,JUPILER PRO LEAGUE,KVC WESTERLO,31.300705,0,0,0,0.0,0,0,0,0.0,0,0,0,3.577663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.813702,0,0,4.024871,0,4.871614,0,7.602534,14.892023,10.732988,0,0,0,0,0,0,0,0,0,0.0,0,0,1.207461,3.085734,0,15.428672,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.039728,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,42.03754,12.074613,0,0,1.341624,0,0,0,0,0,0,24.596432,0,0,0,0,0,1.788831,3.577663,6.26091,3.577663,0,0,1.788831,30.857344,0,24.149225,7.155326,0,0,7.155326,19.229939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.353584,0,0,0.357766,0,0,0,48.74566,10.285781,19.677147,0,17.140491,16.462389,41.1391,14.760097,0
AMANDO LAPAGE,2004-11-08,DERECHA,SIN DATOS,LATERAL IZQUIERDO,39,0.328,JUPILER PRO LEAGUE,KVC WESTERLO,70.86152,0,0,0,0.0,0,0,0,0.0,0,0,0,6.098238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.098238,0,0,0.0,0,6.403149,0,3.049119,3.354031,6.098238,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,10.671915,0,38.113983,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,24.39295,15.245593,0,0,3.049119,0,0,0,0,0,0,12.196475,0,0,0,0,0,0.0,6.098238,0.0,0.0,0,0,0.0,15.245593,0,3.049119,9.147356,0,0,9.147356,3.049119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.150127,0,0,0.304912,0,0,0,18.294712,3.049119,27.442068,0,19.041746,19.209143,26.124847,17.989801,0
JORIS KAYEMBE,1994-08-08,IZQUIERDA,BRUSSEL,LATERAL IZQUIERDO,1369,23.1267,JUPILER PRO LEAGUE,KRC GENK,68.30846,0,0,0,0.0,0,0,0,0.0,0,0,0,2.72412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.139478,0,0,2.76736,0,6.122809,0,6.356279,20.084976,12.669318,0,0,0,0,0,0,0,0,0,0.991976,0,0,0.436724,7.515111,0,31.115456,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.031487,0,0,0.013699,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.04324,0,0,61.74671,9.945199,0,0,2.24848,0,0,0,0,0,0,33.424515,0,0,0,0,0,0.60536,7.048119,12.626079,2.20524,0,0,1.9458,48.126114,0,34.375797,14.009758,0,0,12.539598,32.257034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.853008,0,0,1.517724,0,0,0,65.59507,14.312438,15.912318,0,17.081465,14.717573,26.66956,14.272268,0
ALIEU FADERA,2001-11-03,DERECHA,BAKAU,LATERAL IZQUIERDO,47,0.3877,JUPILER PRO LEAGUE,KRC GENK,7.734413,0,0,0,0.0,0,0,0,0.0,0,0,0,5.158339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.737508,0,0,0.0,0,0.0,0,2.57917,15.732935,10.316678,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.031254,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,38.687542,0.0,0,0,0.0,0,0,0,0,0,0,23.212524,0,0,0,0,0,0.0,2.57917,0.0,0.0,0,0,2.57917,28.370863,0,12.895847,7.737508,0,0,7.737508,25.791695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545954,0,0,0.0,0,0,0,33.5292,20.633356,10.316678,0,12.031052,1.240578,11.606262,10.069077,0
NOAH ADEDEJI-STERNBERG,2005-06-19,DERECHA,SIN DATOS,LATERAL IZQUIERDO,120,1.0,JUPILER PRO LEAGUE,KRC GENK,29.0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,1.0,0,6.6,0,6.0,26.400002,12.0,0,0,0,0,0,0,0,0,0,9.611885,0,0,0.0,7.0,0,5.4,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0.515936,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,0,0,40.0,11.0,0,0,2.0,0,0,0,0,0,0,13.0,0,0,0,0,0,0.0,2.0,7.0,1.0,0,0,3.0,30.0,0,28.0,5.0,0,0,3.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,2.0,0,0,0,43.0,17.0,14.0,0,21.65012,10.3296,8.27,6.906,0
ZAKARIA EL OUAHDI,2001-12-31,DERECHA,HOBOKEN,LATERAL IZQUIERDO,136,2.2483,JUPILER PRO LEAGUE,KRC GENK,68.003944,0,0,0,0.0,0,0,0,0.0,0,0,0,4.003058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3527,0,0,2.668705,0,5.292042,0,7.561332,17.568975,9.340468,0,0,0,0,0,0,0,0,0,0.0,0,0,0.444784,6.671763,0,16.634485,0,0,0,0,0,0,0,0,0,0.444784,0,0,0,0,0.331273,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.444784,0,0,56.487595,15.122663,0,0,1.334353,0,0,0,0,0,0,21.349642,0,0,0,0,0,0.444784,10.230037,8.895684,1.334353,0,0,2.668705,43.588852,0,30.245327,14.677879,0,0,20.460073,20.904858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.156563,0,0,1.334353,0,0,0,60.045868,13.788311,22.683994,0,23.29246,21.483965,38.707344,19.838264,0
CHRISTOPHER BONSU BAAH,2004-12-14,IZQUIERDA,SIN DATOS,LATERAL IZQUIERDO,148,1.2373,JUPILER PRO LEAGUE,KRC GENK,41.386677,0,0,0,0.0,0,0,0,0.0,0,0,0,4.849433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.232955,0,0,0.0,0,4.609386,0,5.657672,25.782822,15.356539,0,0,0,0,0,0,0,0,0,0.0,0,0,1.621327,0.565767,0,13.502439,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.038538,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,41.220184,10.507106,0,0,0.0,0,0,0,0,0,0,24.247168,0,0,0,0,0,0.808239,0.808239,8.082389,3.232955,0,0,6.465911,27.480122,0,19.397734,7.27415,0,0,6.465911,21.014212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.753567,0,0,0.242472,0,0,0,29.0966,27.480122,16.973017,0,26.033611,17.396048,13.260776,12.446878,0
PATRICK PFLÜCKE,1996-11-30,IZQUIERDA,DRESDEN,LATERAL IZQUIERDO,157,1.3119,JUPILER PRO LEAGUE,KV MECHELEN,34.15023,0,0,0,0.0,0,0,0,0.0,0,0,0,1.524503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.573508,0,0,0.762251,0,6.707811,0,3.811256,19.361181,10.671517,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,5.716885,0,12.805822,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.10097,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,36.588062,11.433769,0,0,1.524503,0,0,0,0,0,0,14.482774,0,0,0,0,0,0.762251,3.811256,7.622513,0.762251,0,0,5.335759,19.818533,0,19.818533,11.433769,0,0,4.573508,15.245026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.236637,0,0,3.430131,0,0,0,41.92382,6.09801,16.007277,0,27.24219,4.010662,10.865129,16.62089,0
